,pair,coint_score,pvalue
3486,"('ERIE', 'ES')",-3.872816086171658,0.010809867863613164
545,"('AIG', 'ZBRA')",-3.8714097030167243,0.010857818866804052
5098,"('MPWR', 'PFE')",-3.8710903149111533,0.010868734876361535
2457,"('CMCSA', 'LEN')",-3.8707837763302244,0.010879220916843077
2136,"('CVX', 'MKTX')",-3.870686774933045,0.010882541008812972
5188,"('NRG', 'TRGP')",-3.870557908116658,0.010886953163846691
1961,"('CRL', 'VRSN')",-3.870388945801418,0.010892740528751735
3520,"('ERIE', 'HIG')",-3.8701260997960505,0.01090174908734378
274,"('AMD', 'ALLE')",-3.8697890175987686,0.010913311673270408
598,"('APH', 'DUK')",-3.869710422042911,0.010916009227364297
2049,"('CVX', 'FITB')",-3.8695682080603615,0.010920891801799577
4953,"('MET', 'NCLH')",-3.86948560462357,0.010923728685437457
2210,"('CVX', 'QCOM')",-3.869447262368617,0.010925045712397045
1364,"('CHRW', 'EXC')",-3.8693217009746674,0.010929359640431806
3001,"('EBAY', 'NFLX')",-3.868917223745422,0.010943266639240582
2214,"('CVX', 'O')",-3.868816199509384,0.010946742580946177
2967,"('EBAY', 'DOC')",-3.868276963140648,0.010965312741332611
3865,"('FDX', 'PTC')",-3.8682625678306803,0.010965808869919233
5633,"('ULTA', 'VTR')",-3.8682441618233177,0.01096644325472798
1444,"('CHRW', 'URI')",-3.8680287119409993,0.010973871422362749
3841,"('FAST', 'LHX')",-3.867953567514408,0.010976463266925555
3522,"('ERIE', 'HCA')",-3.8676248917198617,0.01098780620360236
1287,"('BLDR', 'RMD')",-3.8676222524936903,0.01098789732825074
2257,"('CVX', 'TDG')",-3.8675427025657103,0.010990644267328155
400,"('ALGN', 'MSFT')",-3.8674079224437565,0.010995299757496952
5491,"('SNA', 'TT')",-3.867129770069517,0.011004913078125024
1371,"('CHRW', 'FCX')",-3.8667042422599773,0.011019634387165002
4343,"('HOLX', 'K')",-3.866598146547232,0.011023307543906517
2082,"('CVX', 'HD')",-3.8665610706836926,0.01102459141057847
3806,"('EXR', 'DOC')",-3.8658151375425764,0.01105044998101112
4303,"('HES', 'SO')",-3.865651055280509,0.011056145314508
4958,"('MET', 'RJF')",-3.864608463763131,0.011092395055871911
4082,"('GNRC', 'JBHT')",-3.864507132145291,0.011095923882674184
1882,"('CNC', 'ULTA')",-3.8643709991156565,0.011100666226975501
4299,"('HES', 'NOW')",-3.8641502876032447,0.011108358793241083
1168,"('BLK', 'TROW')",-3.864019731311706,0.011112911370682864
4914,"('MAR', 'WAB')",-3.863832157076031,0.011119455108205382
2282,"('CVX', 'VMC')",-3.8637368012419584,0.011122783019298983
2100,"('CVX', 'INTU')",-3.863206607660538,0.011141302920700922
1714,"('CNC', 'IBM')",-3.862898027469707,0.011152094407937916
2194,"('CVX', 'PCG')",-3.8628463495587226,0.011153902567774753
3169,"('ENPH', 'DOC')",-3.8626532341631936,0.011160661799151012
2138,"('CVX', 'MMC')",-3.8625858632573884,0.011163020706338265
3389,"('EOG', 'RCL')",-3.8625727626347026,0.011163479459669863
991,"('ADP', 'LH')",-3.862460310674168,0.011167417956522938
5505,"('SNA', 'VTRS')",-3.8621984284853768,0.011176594868139886
3891,"('FSLR', 'IRM')",-3.8620850856351314,0.01118056872610653
3653,"('ERIE', 'SJM')",-3.862026949128958,0.011182607509839805
3443,"('EQT', 'TKO')",-3.8616669331742637,0.011195240252063886
2727,"('DLR', 'PNR')",-3.861428067554003,0.01120362891509049
236,"('AOS', 'VRSK')",-3.8613815254743633,0.011205264066469552
4819,"('LII', 'NOW')",-3.8609861399521264,0.011219163622993782
417,"('ALGN', 'VMC')",-3.860745579570369,0.011227627899888164
2125,"('CVX', 'LDOS')",-3.860130195257924,0.011249306493727676
202,"('AOS', 'REGN')",-3.8601024505628074,0.011250284753991207
2997,"('EBAY', 'META')",-3.8600653363965325,0.011251593494287419
2241,"('CVX', 'SYF')",-3.8598537022857116,0.011259058844610877
739,"('ACGL', 'BIIB')",-3.859526594261898,0.011270606191316009
3790,"('EXPE', 'JKHY')",-3.859234241316161,0.011280935561044909
5407,"('QCOM', 'TMO')",-3.8589135574258533,0.01129227560906265
2056,"('CVX', 'FOX')",-3.8586750311449385,0.011300716974971023
613,"('APH', 'HUBB')",-3.8585062855499426,0.011306692218513202
2155,"('CVX', 'MDLZ')",-3.858422136818289,0.011309672957188988
4515,"('IVZ', 'NTAP')",-3.858233867777949,0.011316344406942033
2916,"('DUK', 'VTR')",-3.8580158336047607,0.011324074984146337
4312,"('HES', 'TT')",-3.857998344749241,0.01132469526925174
5291,"('PARA', 'YUM')",-3.857997033852644,0.011324741764629697
1428,"('CHRW', 'PTC')",-3.8578961337762943,0.011328321036855417
3464,"('EQR', 'ITW')",-3.857234444061011,0.011351818413043674
1211,"('BA', 'JBL')",-3.85721715042219,0.01135243311179798
2695,"('DVN', 'DOC')",-3.8572033447104044,0.011352923854189866
3789,"('EXE', 'UHS')",-3.85718084625871,0.011353723632052311
5326,"('PNR', 'VTRS')",-3.8569523738060254,0.011361848241647364
3368,"('EOG', 'NTAP')",-3.8563498376977527,0.011383299594794415
386,"('ALGN', 'APH')",-3.856249443185704,0.011386877319184181
2230,"('CVX', 'SPG')",-3.856150852672509,0.01139039172919243
1762,"('CNC', 'MKC')",-3.8558360824056654,0.011401618661137137
4738,"('KDP', 'MDLZ')",-3.85579454658804,0.011403100857290654
1818,"('CNC', 'PG')",-3.8557288628223767,0.011405445117514245
4907,"('MTB', 'RMD')",-3.855446025696846,0.011415544504409693
2860,"('DPZ', 'PAYX')",-3.8552174626171114,0.011423711719110361
2046,"('CVX', 'FICO')",-3.855060268323556,0.011429331740312545
5535,"('STT', 'UAL')",-3.8549206694185556,0.011434324752906276
3119,"('ELV', 'TSLA')",-3.854876408364233,0.011435908236535251
3244,"('ENPH', 'PTC')",-3.854757972445,0.011440146360290502
1072,"('AVY', 'GWW')",-3.854232030517741,0.011458983615039596
2255,"('CVX', 'TSCO')",-3.8542273658265875,0.01145915081009891
3956,"('FE', 'OMC')",-3.8541454358884395,0.01146208775309244
2425,"('CMS', 'DECK')",-3.8539605620226345,0.01146871738910867
757,"('ACGL', 'CRWD')",-3.853601106478248,0.011481617348707939
5464,"('SLB', 'WY')",-3.853440641878209,0.011487380189060705
5107,"('MOS', 'PAYX')",-3.8530375185446553,0.0115018691035933
2556,"('CSGP', 'MMC')",-3.8528291402892254,0.011509364933928934
5406,"('PWR', 'ZBRA')",-3.852796550049904,0.011510537670494751
4998,"('MU', 'TGT')",-3.8527141166557035,0.011513504452145218
2224,"('CVX', 'CRM')",-3.8527011715954034,0.011513970407271932
2127,"('CVX', 'LII')",-3.8525484341085003,0.011519469432869705
1969,"('SCHW', 'SYK')",-3.8524109768476533,0.01152442032050939
5007,"('MU', 'WYNN')",-3.8519996455512784,0.011539246819314779
5231,"('ORCL', 'SRE')",-3.8519582588380543,0.011540739548990257
4667,"('JKHY', 'VRSK')",-3.851570111526281,0.011554747551101124
5415,"('RJF', 'VST')",-3.851568886749331,0.011554791776493923
2068,"('CVX', 'GPN')",-3.8511361506139696,0.011570426848041533
1318,"('BG', 'PHM')",-3.851113974316084,0.011571228600594086
2983,"('EBAY', 'KIM')",-3.851111462164888,0.011571319426969146
2884,"('DASH', 'V')",-3.8508821037620717,0.011579614511770715
2238,"('CVX', 'STT')",-3.850699236972049,0.011586231948872214
2227,"('CVX', 'SRE')",-3.850356983256486,0.01159862619389033
4095,"('GM', 'HAL')",-3.850130136089029,0.01160684764871026
4798,"('LRCX', 'UNP')",-3.850099275524603,0.01160796650592894
372,"('ALB', 'LVS')",-3.8499159945798254,0.01161461337805439
1466,"('CZR', 'HAL')",-3.849773307400677,0.01161979041923557
2455,"('CMCSA', 'DOC')",-3.8497105094360373,0.011622069534014573
2171,"('CVX', 'NOC')",-3.8491600057867585,0.011642065888254033
2091,"('CVX', 'IEX')",-3.8490164895632892,0.011647283961469341
1408,"('CHRW', 'MHK')",-3.8487086520555165,0.011658483571573057
2182,"('CVX', 'ORCL')",-3.848287530321027,0.011673820153445202
2354,"('CTAS', 'SHW')",-3.847032518220243,0.011719632167517948
5038,"('MHK', 'ZTS')",-3.8468966775847377,0.011724600368121627
3235,"('ENPH', 'PCG')",-3.8465836870180925,0.01173605473491068
2196,"('CVX', 'PNC')",-3.8460950224343367,0.011753958057108464
1084,"('BALL', 'BG')",-3.8460635783109804,0.011755110914234484
4174,"('GILD', 'PWR')",-3.845678426056752,0.011769240171987825
2467,"('CAG', 'ETR')",-3.845674319868846,0.011769390888248453
3488,"('ERIE', 'EXE')",-3.845033414891731,0.011792936140713592
5484,"('SNA', 'TROW')",-3.8448589297529128,0.01179935353881029
5129,"('MSCI', 'PWR')",-3.8446896772492787,0.011805581451943369
2728,"('DLR', 'PTC')",-3.844291616924469,0.011820240231110671
5096,"('MDLZ', 'SBAC')",-3.8438279021865434,0.011837337171947218
1584,"('CBRE', 'SYK')",-3.8432844124590373,0.011857403358277703
2909,"('DUK', 'MMC')",-3.8431124074169456,0.011863760253295424
1391,"('CHRW', 'J')",-3.8431056567075568,0.011864009805141238
1136,"('TECH', 'PYPL')",-3.842616451215614,0.01188210657257707
2157,"('CVX', 'MCO')",-3.8422939933364906,0.011894048398600058
2515,"('COO', 'RMD')",-3.8418629690350614,0.011910027506415675
1770,"('CNC', 'MAA')",-3.8413607459154395,0.011928670191634119
2059,"('CVX', 'GRMN')",-3.841340904363644,0.011929407248742717
3366,"('EOG', 'MS')",-3.8411645793561773,0.011935958998598246
2874,"('DASH', 'FFIV')",-3.841039418694992,0.011940611563241055
2542,"('CSGP', 'CVS')",-3.8409425737070246,0.011944212662715536
2451,"('CL', 'SJM')",-3.8408978494752186,0.01194587602144742
2151,"('CVX', 'MU')",-3.8405098237449575,0.011960315901464291
2565,"('CSGP', 'PG')",-3.840485582172936,0.011961218535076002
4950,"('MRK', 'UPS')",-3.8403879244339385,0.011964855428859602
3422,"('EOG', 'WAT')",-3.8400450558133836,0.011977632059178919
1726,"('CNC', 'INVH')",-3.8395611176289326,0.011995686127611687
2421,"('CME', 'VRSN')",-3.8395139423072306,0.011997447369401814
4320,"('HES', 'VZ')",-3.838930727596035,0.012019240074051526
2179,"('CVX', 'ODFL')",-3.8385081598604374,0.01203505192748086
2992,"('EBAY', 'LMT')",-3.838459835954961,0.012036861312934993
2225,"('CVX', 'SBAC')",-3.8381203670627038,0.012049578814706937
2682,"('DELL', 'NVDA')",-3.838025279219584,0.012053143224201467
2113,"('CVX', 'KDP')",-3.8379867419006177,0.012054588079242323
5004,"('MU', 'VLTO')",-3.837818412301939,0.012060900957325803
304,"('AMD', 'OMC')",-3.8377804462714242,0.012062325206204086
1720,"('CNC', 'INTC')",-3.8374613928550616,0.012074300007384357
2271,"('CVX', 'UHS')",-3.8374257248670554,0.012075639364296844
253,"('ABBV', 'CMS')",-3.8370980711027993,0.012087949159802117
2223,"('CVX', 'SPGI')",-3.8366672031297617,0.012104153631269295
2130,"('CVX', 'LYV')",-3.836126285068232,0.012124524283166946
5275,"('PARA', 'RSG')",-3.8360347812728968,0.012127973271383801
2248,"('CVX', 'TSLA')",-3.835585256699255,0.012144929544867232
268,"('ADBE', 'BEN')",-3.834630008904171,0.012181031862542373
2292,"('CVX', 'WST')",-3.8344560617235395,0.012187616213115404
2702,"('DVN', 'PEP')",-3.8340473311435965,0.012203100163539295
1073,"('AXON', 'CPRT')",-3.833948009137854,0.012206865418870783
2955,"('EBAY', 'F')",-3.833703035711351,0.012216156668953511
869,"('ADM', 'DRI')",-3.833628145114357,0.012218998341474828
2305,"('CMG', 'DLR')",-3.83353628987951,0.012222484527092492
1658,"('CNC', 'ESS')",-3.833505408638686,0.012223656762506196
4220,"('HCA', 'STLD')",-3.833491176832562,0.012224197027874492
2105,"('CVX', 'JBHT')",-3.833406265710992,0.012227420849905898
5539,"('STE', 'ULTA')",-3.8333461264233146,0.012229704615991245
2898,"('DTE', 'KKR')",-3.8333071805241956,0.012231183773443401
185,"('AOS', 'PH')",-3.833252277940595,0.012233269232407125
2261,"('CVX', 'TYL')",-3.83298138347139,0.012243563704629696
4457,"('INTC', 'KVUE')",-3.832338055762752,0.012268042134859195
4937,"('MCD', 'PYPL')",-3.832264587215566,0.012270840354223897
2926,"('ETN', 'IEX')",-3.8321409654767997,0.012275550052801084
2168,"('CVX', 'NDSN')",-3.8321073993798342,0.01227682911946855
5644,"('VRSK', 'XEL')",-3.832014312359368,0.01228037690422364
2173,"('CVX', 'NUE')",-3.8317025451613627,0.01229226578127905
2140,"('CVX', 'MAS')",-3.83116046916661,0.012312961546872867
3477,"('EQR', 'PSA')",-3.8309477616136043,0.01232109089521549
1556,"('CBOE', 'ROL')",-3.8308934172924984,0.012323168613792778
1469,"('CPT', 'ESS')",-3.8300942109868323,0.012353760201599468
1804,"('CNC', 'PANW')",-3.830057856275369,0.01235515336924496
3474,"('EQR', 'PSX')",-3.8298760730126227,0.01236212167178673
4419,"('IDXX', 'QCOM')",-3.8297732103579003,0.012366066253955635
2048,"('CVX', 'FDX')",-3.829749256528495,0.012366984996957698
2126,"('CVX', 'LEN')",-3.829543580514571,0.012374876141838463
2147,"('CVX', 'META')",-3.8293992960114194,0.012380414553712228
599,"('APH', 'ETN')",-3.82915153051477,0.01238993025338479
2301,"('CVX', 'XYL')",-3.828930324072046,0.012398431408743643
3093,"('ELV', 'MNST')",-3.828661726391724,0.012408760809872871
2083,"('CVX', 'HON')",-3.828605922810266,0.012410907793787963
5120,"('MSI', 'TT')",-3.828145043267532,0.012428652257530834
3263,"('ENPH', 'TTWO')",-3.827744237843182,0.012444102090452791
905,"('ADM', 'VRSN')",-3.827531672504348,0.012452302753877192
1985,"('CVX', 'CME')",-3.82715888104503,0.012466696441652344
2319,"('CB', 'STT')",-3.8268792757813506,0.012477501845807842
897,"('ADM', 'PRU')",-3.826814619082194,0.012480001700318938
1763,"('CNC', 'MCD')",-3.826328335387151,0.012498817377037523
2359,"('CSCO', 'EBAY')",-3.8262040870465692,0.012503628928519738
2038,"('CVX', 'EG')",-3.8261893048167237,0.012504201483860318
2306,"('CMG', 'FDS')",-3.826115813727117,0.01250704833586873
2290,"('CVX', 'WEC')",-3.825475336019493,0.012531883118033795
227,"('AOS', 'TYL')",-3.825287392447279,0.012539179004599228
266,"('ADBE', 'CSX')",-3.825210759754365,0.012542154933336344
1907,"('CNC', 'WST')",-3.8251655007150087,0.012543912802262497
5646,"('WRB', 'WST')",-3.824599853490277,0.012565901083206339
2721,"('DLR', 'IEX')",-3.8244359878754532,0.012572277379995141
5237,"('PCAR', 'PNR')",-3.824153018456228,0.012583294971698961
2267,"('CVX', 'UAL')",-3.8240485174178263,0.012587365950276761
4428,"('IDXX', 'ZBH')",-3.823952863402002,0.012591093305320874
2288,"('CVX', 'DIS')",-3.823730225576999,0.012599772636968718
4506,"('IPG', 'VRSN')",-3.8236435587877997,0.01260315269718202
2076,"('CVX', 'DOC')",-3.8235770067053045,0.012605748816927411
4067,"('GEV', 'INVH')",-3.823572557200169,0.012605922403891995
2016,"('CVX', 'DLTR')",-3.8232053993727186,0.012620253510274812
4852,"('L', 'MU')",-3.822857371176931,0.012633851278332973
2299,"('CVX', 'WYNN')",-3.822413100971854,0.012651228188159351
1734,"('CNC', 'JNPR')",-3.82230582498308,0.01265542729083949
2121,"('CVX', 'LHX')",-3.8222694812282847,0.012656850174288553
2070,"('CVX', 'GDDY')",-3.822099274229551,0.012663515785923066
97,"('AOS', 'FIS')",-3.821977367649378,0.012668291779781474
3325,"('EOG', 'GEHC')",-3.8218774955270853,0.01267220570931065
2279,"('CVX', 'VICI')",-3.8214006294394736,0.012690908599084495
1026,"('AZO', 'UPS')",-3.821147686831796,0.012700839048107038
5368,"('PG', 'UDR')",-3.8211445160293005,0.0127009635765592
2233,"('CVX', 'SW')",-3.8209307344199983,0.012709362022482604
5371,"('PGR', 'WEC')",-3.8207808856276078,0.012715251792573668
5077,"('MOH', 'TER')",-3.820701735766224,0.012718363735265699
3281,"('ENPH', 'VTRS')",-3.820571148904001,0.01272349950784961
4689,"('JKHY', 'XEL')",-3.8205414579241856,0.012724667463202966
2456,"('CMCSA', 'LHX')",-3.8205367609093046,0.012724852238589327
4879,"('L', 'TXN')",-3.8205196942538113,0.012725523642027385
2074,"('CVX', 'HAS')",-3.8204268160228096,0.012729178028913971
1403,"('CHRW', 'MLM')",-3.8203717124861387,0.01273134657247796
476,"('AMZN', 'AXP')",-3.820294239509189,0.01273439599664951
2294,"('CVX', 'WY')",-3.8202431187499495,0.012736408522337221
2011,"('CVX', 'DXCM')",-3.819981673649807,0.012746705521841532
2101,"('CVX', 'ISRG')",-3.819978289134044,0.012746838869174952
2060,"('CVX', 'GEHC')",-3.819419660321328,0.01276886537558498
2218,"('CVX', 'ROK')",-3.819419024905603,0.012768890448971226
974,"('ADSK', 'SRE')",-3.8191364066896325,0.012780046839807851
2264,"('CVX', 'UDR')",-3.81894177900525,0.012787734817320229
2834,"('D', 'PSX')",-3.818700704980566,0.012797263153915259
5299,"('PAYX', 'RSG')",-3.8186510878165145,0.012799225029712142
2065,"('CVX', 'GM')",-3.8185495192552747,0.012803241909132046
2229,"('CVX', 'SHW')",-3.818191442329566,0.01281741221459939
513,"('AIG', 'BX')",-3.8180938750812548,0.012821275687581846
3112,"('ELV', 'SW')",-3.8180366587712324,0.012823541822211395
2251,"('CVX', 'TXT')",-3.8177152147181097,0.012836279680657214
2298,"('CVX', 'WDAY')",-3.817505669218427,0.012844589374928746
167,"('AOS', 'NTAP')",-3.8174682328817426,0.012846074444751481
533,"('AIG', 'PWR')",-3.8173153057724845,0.012852142522995798
2871,"('DPZ', 'WM')",-3.817309227839024,0.012852383745126022
5405,"('PWR', 'WST')",-3.8172696610213452,0.01285395417830056
2226,"('CVX', 'STX')",-3.8171233779938376,0.0128597617255255
2027,"('CVX', 'EIX')",-3.8171167850668386,0.01286002352449941
4643,"('JKHY', 'TTWO')",-3.816858182978501,0.012870296099618095
1467,"('CZR', 'MGM')",-3.816684136029102,0.012877213944693872
2018,"('CVX', 'DOV')",-3.8158369122586375,0.012910935644893389
432,"('ALLE', 'NVR')",-3.8156664861572014,0.01291772849304246
4318,"('HES', 'VRSN')",-3.81546047055086,0.012925944097305821
2184,"('CVX', 'PCAR')",-3.815214168679991,0.012935772336957242
1387,"('CHRW', 'IPG')",-3.8151421232144047,0.012938648435253556
1892,"('CNC', 'VZ')",-3.81511828962898,0.01293960001105223
15,"('AOS', 'ALGN')",-3.814872113078552,0.01294943244478406
1296,"('BG', 'CMCSA')",-3.8146465492531187,0.012958447406611317
3908,"('FSLR', 'PWR')",-3.8146063068577085,0.012960056332604594
3374,"('EOG', 'PH')",-3.81440761408288,0.012968002837778981
2023,"('CVX', 'DD')",-3.8142055677000997,0.012976087894339933
443,"('LNT', 'MMC')",-3.8140357693221674,0.0129828859737531
2115,"('CVX', 'KEYS')",-3.8138288043654773,0.012991176328797616
2295,"('CVX', 'WSM')",-3.813808144620229,0.012992004149646496
4492,"('IPG', 'LVS')",-3.81378578594971,0.012992900097851558
2207,"('CVX', 'PSA')",-3.8136189671877996,0.01299958652457965
3785,"('EXE', 'NVR')",-3.8135439263031845,0.013002595306154873
4810,"('LII', 'PYPL')",-3.8132013659670547,0.013016338181107194
3204,"('ENPH', 'MKTX')",-3.812892744413627,0.013028730515122296
2385,"('CLX', 'DLR')",-3.8122585212247317,0.013054229816913527
3736,"('ESS', 'VZ')",-3.812147579422982,0.013058694835555091
1819,"('CNC', 'PGR')",-3.8119427367918877,0.013066942588985863
5168,"('NI', 'VRSK')",-3.8118390796172554,0.013071117984429628
2285,"('CVX', 'WAB')",-3.8117769985911907,0.013073619224633728
1891,"('CNC', 'VRSK')",-3.8115980061775576,0.013080833190324822
2004,"('CVX', 'DVA')",-3.8111664804957024,0.013098239553818855
1325,"('BXP', 'HOLX')",-3.811134333507038,0.01309953708117831
3560,"('ERIE', 'KIM')",-3.8111113680301276,0.013100464091056576
3157,"('ENPH', 'FE')",-3.8108801600076907,0.013109800125557897
3186,"('ENPH', 'IRM')",-3.8108731409366032,0.013110083643386247
2903,"('DTE', 'PWR')",-3.8104139448116934,0.013128643527487707
2273,"('CVX', 'VLTO')",-3.8099053929858613,0.01314922543780867
737,"('ACGL', 'BALL')",-3.809899893380989,0.013149448171778648
4208,"('HIG', 'OTIS')",-3.8095591612738313,0.013163254339229689
4943,"('MCD', 'VZ')",-3.8093317152512847,0.013172477397417575
1914,"('CNC', 'YUM')",-3.80924678818179,0.013175922702900298
2544,"('CSGP', 'DUK')",-3.8090865314838545,0.013182426140639211
2187,"('CVX', 'PANW')",-3.808856283693351,0.013191774889891646
1623,"('CNC', 'COST')",-3.8082760967468734,0.0132153582598349
2704,"('DVN', 'REGN')",-3.8079227608140362,0.013229738902548508
5121,"('MSI', 'USB')",-3.807480283267323,0.013247767117523067
5351,"('PPG', 'UPS')",-3.8074163398364766,0.013250374213845527
5321,"('PNR', 'PTC')",-3.806030118886116,0.01330700489057395
2336,"('CHD', 'XEL')",-3.805783233925281,0.013317113223645167
2240,"('CVX', 'SMCI')",-3.805621096883487,0.013323755378377204
1570,"('CBRE', 'HLT')",-3.805282244543672,0.0133376463756753
2249,"('CVX', 'TXN')",-3.805113636384995,0.013344563116287187
2094,"('CVX', 'INCY')",-3.8051115969570097,0.013344646798304658
5357,"('PPL', 'SWKS')",-3.805086207962128,0.013345688601026594
4992,"('MU', 'REGN')",-3.8048749504439674,0.013354360057100455
982,"('ADP', 'COST')",-3.8047520639385364,0.013359406455447696
2149,"('CVX', 'MGM')",-3.804695280601038,0.013361738862950567
